4322,37820550
4323,63224564
4324,90219263
4325,36607978
4326,63102017
4327,99597615
4328,15052462
4329,91595718
4330,98374133
4331,25769732
4332,51267887
4333,98252586
4334,77027445
4335,50045299
4336,87430998
4337,23424603
4338,50913601
4339,86318356
4340,22702055
4341,59197169
4342,53129443
4343,12580477
4344,58074572
4345,38199696
4346,11868825
4347,47852924
4348,84257639
4349,76103675
4350,46130346
4351,73134081
4352,19523799
4353,46918794
4354,72302403
4355,18807108
4356,45895206
4357,71280811
4358,12829151
4359,44073668
4360,71068263
4361,7562372
4362,33951077
4363,70345785
4364,6740720
4365,33734439
4366,69123138
4367,5628232
4368,32012841
4369,68401546
4370,5405694
4371,31890399
4372,67284908
4373,94773007
4374,30778711
4375,63162310
4376,99551425
4377,25955164
4378,62340868
4379,98434877
4380,25833572
4381,51228280
4382,97612389
4383,24611934
4384,50005633
4385,97590747
4386,23995346
4387,59383041
4388,26378150
4389,62762898
4390,99261403
4391,25655502
4392,52040216
4393,98049915
4394,24433920
4395,51828629
4396,87322377
4397,24311372
4398,50705071
4399,86100785
4400,13599884
4401,59983499
4402,86088138
4403,12472242
4404,58861941
4405,85255550
4406,11250655
4407,48649353
4408,84133008
4409,10538007
4410,47922711
4411,73911410
4412,10315429
4413,46700124
4414,72299832
4415,9293977
4416,45688586
4417,72076281
4418,8471389
4419,44865098
4420,71950093
4421,7359741
4422,34743446
4423,70138455
4424,7526150
4425,33621868
4426,69015963
4427,6400512
4428,32809211
4429,69893315
4430,95288024
4431,31786629
4432,68171737
4433,94566432
4434,31560081
4435,67959180
4436,93343894
4437,20848593
4438,66836598
4439,93221206
4440,29616941
4441,55014050
4442,92409659
4443,28593363
4444,55998462
4445,81386177
4446,23771716
4447,50176820
4448,86164529
4449,23659124
4450,59053232
4451,85448931
4452,12436646
4453,58831685
4454,85326399
4455,11714098
4456,48109103
4457,84103702
4458,10598400
4459,47986555
4460,73481154
4461,10476868
4462,46864967
4463,72269672
4464,9653271
4465,45042329
4466,12146024
4467,48531733
4468,84926738
4469,11324436
4470,47319141
4471,74703140
4472,10202894
4473,46696593
4474,73081602
4475,9076207
4476,46474915
4477,72869010
4478,8353769
4479,35752363
4480,71746462
4481,8131171
4482,34536276
4483,70924884
4484,7019529
4485,33413638
4486,60802233
4487,6297941
4488,33691040
4489,69780745
4490,95174353
4491,32569498
4492,68963107
4493,95952802
4494,21347810
4495,67841515
4496,94230224
4497,20624263
4498,67629977
4499,93013676
4500,29402771
4501,56907389
4502,92391084
4503,29380133
4504,55784832
4505,81179446
4506,28563545
4507,54652250
4508,81057959
4509,17441953
4510,53830602
4511,80234301
4512,16229315
4513,53713014
4514,89112729
4515,16507828
4516,42591472
4517,84990171
4518,11384280
4519,47879985
4520,74277583
4521,10262698
4522,46657337
4523,73051941
4524,9540040
4525,46534755
4526,72929454
4527,8327462
4528,35712107
4529,71107816
4530,8201910
4531,34690519
4532,70084224
4533,7489323
4534,33878931
4535,60862676
4536,6367785
4537,32751480
4538,69140098
4539,95144193
4540,32539892
4541,68928540
4542,94412545
4543,21817254
4544,7805359
4545,34290067
4546,60694662
4547,7089711
4548,33178416
4549,69572024
4550,96967123
4551,32355828
4552,69750536
4553,95744531
4554,21239280
4555,68638985
4556,94022093
4557,21417692
4558,57405307
4559,93900406
4560,20394040
4561,56789759
4562,93788854
4563,29172562
4564,55567161
4565,82065276
4566,28450915
4567,55444629
4568,81843628
4569,17238333
4570,54622031
4571,80727036
4572,17115745
4573,43500484
4574,89904598
4575,16353197
4576,42348802
4577,89832901
4578,15237615
4579,42625254
4580,78010363
4581,14015067
4582,41403766
4583,77998771
4584,4392470
4585,40387124
4586,76775123
4587,3170832
4588,35565537
4589,72053645
4590,8058240
4591,34442949
4592,61831093
4593,7225792
4594,34320307
4595,60715406
4596,6103114
4597,33508719
4598,69992868
4599,96981563
4600,32485271
4601,68870276
4602,95265975
4603,21263083
4604,68658728
4605,94042337
4606,20541432
4607,57935140
4608,93920745
4609,20315854
4610,56713552
4611,93108297
4612,29692206
4613,55691901
4614,82085619
4615,28470714
4616,55875323
4617,81863068
4618,17358176
4619,54752875
4620,80141480
4621,17535588
4622,43530283
4623,29929832
4624,56413937
4625,82818645
4626,29802344
4627,55291359
4628,81686058
4629,18180762
4630,54579801
4631,81563416
4632,17968114
4633,43352213
4634,80741828
4635,16246527
4636,43230671
4637,79629370
4638,15023985
4639,42418084
4640,78402798
4641,5901497
4642,41396436
4643,78780140
4644,4179849
4645,40173854
4646,77568553
4647,3056267
4648,30451366
4649,76446915
4650,2830619
4651,39239728
4652,65623423
4653,2118022
4654,38116136
4655,64501875
4656,91996584
4657,37390589
4658,64389297
4659,90873992
4660,32268901
4662,95051344
4663,22046459
4664,68540058
4666,21323861
4667,57728570
4668,94716515
4669,20101223
4670,56606928
4674,82878489
4675,29267084
4676,55761792
4677,81756897
4678,18144506
4679,54539105
4680,81933259
4682,43417563
4683,80811661
4685,43694075
4687,15083728
4688,42578427
4691,41356845
4692,77754944
4693,4149689
4694,40633297
4695,77622396
4696,3027001
4698,76806714
4700,39399168
4702,41182875
4703,78577570
4705,31066283
4706,77454922
4707,4849037
4708,30243636
4709,76232340
4710,3627449
4711,39111158
4712,66516792
4713,2504891
4714,38999506
4715,65393205
4716,91782219
4717,38277918
4718,64271667
4719,90660762
4720,27054370
4722,90844184
4723,26932788
4724,62337487
4725,99721536
4727,76792184
4728,30208479
4729,3797883
4731,65570596
4732,2964201
4733,38369349
4734,65458948
4735,91842653
4736,38247752
4737,64631466
4738,90020065
4739,27125110
4740,63519819
4741,90908427
4742,26302522
4743,62397231
4744,99785935
4745,25280974
4746,52675689
4747,17985575
4748,64335804
4749,81480460
4750,5640330
4751,42035044
4752,78423643
4753,5818798
4754,31812496
4755,77207191
4756,4796100
4757,30190809
4758,77585513
4759,3573512
4760,39978267
4761,66362965
4762,2851070
4763,39256679
4764,65240384
4766,38033121
4767,64428736
4768,91512835
4769,27911549
4770,64306248
4771,90790253
4772,26185991
4773,53183600
4774,51345461
4775,88733579
4776,24128274
4777,50122883
4778,87511987
4780,50400231
4785,86099788
4786,12493482
4787,49888191
4788,75372290
4789,11761845
4790,48766543
4792,11549357
4794,80987696
4795,26376390
4798,15259703
4799,52648457
4800,88032456
4802,41426869
4803,87910978
4804,14315573
4805,40703222
4806,86198326
4808,49587034
4809,76076738
4810,43973174
4811,52097679
4812,79571449
4813,1248895
4814,48642904
4815,74137509
4816,126218
4817,37520316
4818,73915051
4819,303660
4820,36708764
4821,72892473
4822,9287078
4823,35686187
4826,35563539
4828,97342942
4830,99789342
4831,97120394
4832,23615409
4834,96008713
4835,66788016
4836,4206964
4837,24094653
4838,51482758
4839,83887306
4840,20871001
4841,56260110
4842,83764718
4843,19159413
4844,55144522
4845,82542267
4846,18937875
4847,55321970
4848,81820689
4849,17814387
4850,44209392
4851,80604091
4852,17092736
4853,43487744
4854,16970158
4855,42364257
4856,79759861
4857,5758500
4858,41142615
4859,78637313
4860,4031928
4861,41420027
4862,77414722
4863,3819470
4864,98069388
4865,24068492
4866,51452091
4868,90330453
4869,26725158
4870,53119267
4871,99518961
4872,26902560
4873,98495314
4874,25880422
4875,51275027
4876,88279736
4877,24668830
4878,50152549
4879,87557188
4880,13945283
4881,50930991
4882,86325596
4883,13723605
4884,49218300
4885,85602018
4886,12607053
4887,44095762
4888,20436034
4889,56830749
4890,83225447
4891,19613556
4892,55608151
4893,16762927
4894,12470447
4895,70368879
4896,82003859
4897,18591904
4898,45986603
4899,81380218
4900,17375316
4901,44763025
4902,80168720
4903,17653779
4904,43641473
4905,70046172
4906,16430187
4907,42829885
4908,79323590
4909,5318639
4910,42703248
4911,74191942
4912,596051
4913,34124316
4914,61528025
4915,97017120
4916,23401839
4917,60806437
4918,96890582
4919,23289281
4920,59784896
4921,95178994
4922,22567609
4923,58551308
4924,95956346
4925,21340051
4926,57839750
4927,84834865
4928,20228463
4929,57617178
4930,83011277
4931,19406822
4932,56594520
4933,82999629
4934,19384334
4935,45778932
4936,81777047
4937,18161786
4938,44656491
4939,37580756
4940,73079365
4941,473469
4942,36868108
4943,12253117
4944,49251811
4945,75646520
4946,2130625
4947,48539234
4948,74923978
4949,1918087
4950,37313786
4951,74701381
4952,296499
4953,36280194
4954,63689843
4955,9074847
4956,36468556
4957,62867251
4958,8951260
4960,61740673
4961,98139712
4962,81210420
4963,71044499
4964,17449108
4965,43434803
4966,70828912
4967,16227556
4968,43711255
4969,79106360
4970,6104968
4971,42599677
4972,78984772
4973,5388481
4974,31477025
4975,78861134
4976,4266839
4977,30655537
4978,67049542
4979,3134241
4980,30532390
4981,66927994
4982,2311603
4983,78193831
4984,35316708
4985,61705417
4986,98299011
4987,34694160
4988,60082869
4989,97077563
4990,23471572
4991,60866277
4992,96355986
4993,22359980
4998,10000000
4999,10000020
5000,10000010
5001,59744639
5002,75347539
5003,3366982
5004,14898066
5005,83555666
5006,95132338
5007,22537443
5008,58921041
5009,34016756
5010,61405855
5011,97809599
5012,58604027
5015,57482479
5016,83986578
5017,10375182
5018,56369281
5019,83764996
5020,19153634
5021,45547649
5022,82642348
5023,18036057
5024,45425051
5025,71829750
5026,17214465
5027,44203504
5028,70797118
5029,17192817
5030,43586926
5031,79575620
5032,6979239
5033,42364374
5034,79853073
5035,5257687
5036,31242786
5037,78636495
5038,4035199
5040,7914843
5041,44913552
5042,70307656
5043,2792265
5044,39180960
5045,75285069
5046,98456117
5048,12883044
5051,12061457
5053,84550200
5059,423705
5060,46821314
5061,73216412
5062,5600127
5063,31709826
5065,31987274
5066,67371383
5067,30860696
5069,3643300
5072,92421852
5073,38916461
5079,27671321
5083,52253888
5086,52121290
5090,87303357
5091,50287060
5092,86281779
5093,13676474
5094,49064413
5095,86569121
5096,12953226
5097,48948935
5098,22610082
5099,68005187
5101,21888494
5102,57882509
5103,94377247
5104,20765952
5106,29549364
5107,56948373
5108,82432018
5109,19827717
5110,55226821
5111,18605135
5112,54109233
5113,21598948
5114,53582587
5116,22493811
5118,95286165
5119,21770260
5120,58775978
5121,94163677
5122,21558682
5123,57953380
5124,62279055
5125,35346968
5126,24294108
5127,60682203
5128,97687912
5129,23171610
5130,59560625
5131,96965364
5132,22959079
5133,59344077
5134,85742772
5135,58621589
5136,84620194
5137,21015833
5138,57409948
5139,83994646
5140,10992251
5141,56387350
5142,79870141
5143,5265750
5144,32269855
5145,78658564
5146,4042268
5147,31447217
5148,67532912
5149,4920010
5150,30325729
5151,66719324
5152,93108433
5153,21237481
5161,4542651
5162,31036355
5164,94425169
5166,63391643
5168,25774450
5170,90502999
5193,38480590
5194,65475294
5195,91869203
5196,28358902
5197,64752646
5198,90147755
5199,27132350
5200,53530069
5201,90925163
5202,22419772
5203,58818411
5204,85802526
5205,21297224
5206,58696829
5207,84080938
5208,21175632
5209,57579381
5210,83968380
5211,10352095
5212,56747793
5213,83746708
5214,19230407
5216,33767325
5217,69162969
5218,5556668
5219,32541773
5220,68049471
5221,5434080
5222,31829185
5223,67227834
5224,94212438
5225,30606547
5226,67105242
5227,93599951
5229,66989694
5230,92377303
5231,29762407
5232,55256016
5234,28649820
5236,81439173
5237,27827272
5238,54912977
5239,80316585
5242,89194033
5243,16589042
5244,52077741
5245,88472456
5246,15866454
5247,41855169
5248,88240808
5249,14644902
5250,40133511
5251,77527210
5252,13522325
5253,40916023
5254,76305638
5255,12800777
5256,45894482
5257,71283180
5258,8687195
5259,44072894
5260,71466592
5261,7565547
5262,33950246
5263,70344351
5264,6733059
5265,33737664
5266,69122763
5267,5616412
5268,32015116
5269,68400115
5270,5494820
5271,31893528
5272,67287533
5273,94772232
5274,30170981
5275,7165085
5276,33550694
5277,69954399
5278,6343408
5279,32437102
5280,69832741
5281,95220856
5284,94004268
5285,21593977
5286,67987611
5287,93382620
5289,66765023
5290,93260132
5291,29654737
5292,56043446
5295,55821894
5296,81325903
5298,54704216
5299,80193355
5300,17597059
5301,53982768
5302,80071763
5303,16475472
5304,52860176
5305,89258225
5306,15653824
5307,42647539
5308,88132637
5309,14531242
5310,41925941
5311,77910045
5312,14318794
5313,40703393
5314,76297408
5315,3682106
5316,49681811
5317,76075810
5318,2460565
5319,49868263
5320,75953262
5321,1347977
5322,38742075
5323,74131780
5324,1525329
5325,37620434
5326,63018132
5327,403847
5328,32807846
5329,69296555
5330,95281259
5331,31785398
5332,68170903
5333,94568601
5334,31553716
5335,67957315
5336,93346024
5337,20831168
5338,66235877
5339,93220472
5340,29618570
5341,55013285
5342,92408984
5343,28596933
5344,55991637
5345,81385346
5346,27770341
5347,54178050
5348,80163754
5349,17658803
5350,53046408
5351,80441106
5352,16435215
5353,52824910
5354,29228529
5355,55713623
5356,82108372
5357,28106077
5358,54591086
5359,81985784
5360,17484499
5361,54878498
5362,80863132
5363,16268841
5365,89041555
5366,16135253
5367,42534368
5371,78706415
5372,14291024
5373,40695128
5374,77084837
5375,3078576
5376,40473581
5377,76862289
5378,2356994
5379,39751093
5380,75745607
5381,2134346
5382,38538445
5383,75923050
5384,1412158
5385,37406863
5386,64801562
5387,295517
5388,37684215
5389,63789924
5390,99173029
5391,36562627
5392,62966332
5393,99351431
5394,25345186
5395,61844784
5396,98239899
5397,24623598
5398,61622107
5399,93016201
5400,29401950
5401,56995655
5402,92394653
5403,29389368
5404,55773067
5405,81172176
5406,28566710
5408,81059524
5409,17444133
5410,53839837
5411,80233946
5412,16222645
5413,43716289
5414,89111398
5415,16509093
5416,42994702
5417,88989706
5418,15383415
5419,41872150
5420,78266168
5421,14261867
5422,40659562
5423,77044671
5424,3549275
5425,40933924
5426,76922029
5427,2326738
5428,39711336
5429,75109441
5430,2204140
5431,38699854
5432,14087893
5433,41482598
5434,77876207
5435,4861205
5436,40350910
5437,76754619
5438,3149764
5439,39537362
5440,76532077
5441,2926176
5442,38411870
5443,65810489
5444,1804528
5445,38299233
5446,64697231
5447,1082946
5448,37576645
5449,63571750
5450,90960358
5451,36354007
5452,63749102
5453,99747800
5473,43509019
5474,89997728
5475,16392422
5476,42386471
5477,79875176
5478,15270885
5479,42664989
5480,78053598
5481,14057297
5482,41442341
5483,77936940
5484,4335645
5485,40320754
5486,76714458
5487,3103067
5488,39507162
5489,76052811
5490,2047519
5491,38445524
5492,65830223
5493,1224927
5494,38723936
5496,102380
5497,37507488
5498,63995093
5499,90980792
5501,62873545
5502,99267150
5503,25652259
5504,62651957
5505,98045062
5506,24530661
5507,51934376
5508,97923414
5509,24317029
5510,50712728
5511,37101832
5512,63695531
5513,99690140
5514,26084285
5515,62473983
5516,99877698
5517,25262697
5518,51351302
5519,98745000
5520,24140059
5521,51534754
5522,87523462
5523,23927567
5524,50412166
5525,86801871
5526,23205979
5527,59290628
5528,85684223
5529,12183332
5530,58577036
5531,85562745
5532,11961740
5533,47355498
5534,84740193
5535,10248192
5536,47233801
5537,73628505
5538,10012614
5539,46411259
5540,72405967
5541,5990062
5542,41398771
5543,78783370
5544,4178474
5545,40172183
5546,77561728
5547,3055837
5548,30450531
5549,76848240
5550,2833249
5551,39238953
5552,65622692
5553,2111707
5554,38105306
5555,64500000
5556,91998119
5557,37383714
5558,64788463
5559,90876561
5560,36261276
5561,63665875
5562,99050989
5564,62543393
5574,86871614
5575,23265313
5576,59750328
5577,85758066
5578,12143771
5579,58538870
5580,85936485
5581,11321183
5582,47415292
5583,84814897
5584,10209545
5585,47693640
5586,73698349
5587,19086954
5588,46571052
5589,12965761
5590,59364406
5591,85359414
5592,11743119
5593,48148828
5594,84636823
5595,11021521
5596,47025270
5597,73414375
5598,10809984
5599,46303688
5600,73398797
5601,9786492
5602,46181000
5603,72575145
5604,8964854
5605,35059553
5606,71453557
5607,8842266
5608,34236961
5609,70231910
5610,7625614
5611,33114323
5612,60519422
5613,2903036
5614,38992735
5615,65396880
5616,91781589
5617,38275183
5618,64274292
5619,90669991
5620,27053506
5621,63442604
5622,90846359
5623,26931058
5624,62325062
5625,99724761
5626,25119460
5627,52503575
5628,98502113
5629,24096228
5630,51481927
5631,87880531
5632,24874630
5636,59546797
5637,86541496
5638,12930501
5641,11813953
5642,48202661
5643,84696266
5644,11091375
5645,47480070
5646,73574678
5647,10979723
5648,46363422
5649,73752131
5650,9156135
5651,45141844
5652,72630549
5653,8034697
5654,35429292
5655,71413901
5656,7802006
5657,34206604
5658,70791313
5659,7180418
5660,33184167
5661,69579761
5662,6967870
5663,32362575
5664,69456283
5665,95841282
5666,32240937
5667,8634636
5668,34029630
5669,61127349
5670,7512044
5671,34906152
5672,60391791
5673,6390406
5674,33784505
5675,69279219
5676,96677818
5677,32062913
5678,68057622
5679,95451366
5680,21840375
5681,68334074
5682,94739788
5683,20727787
5684,53112492
5685,99517131
5686,26905245
5687,52090844
5688,98494543
5695,13944422
5696,50939127
5697,86327225
5698,13722870
5699,49217579
5700,85605684
5701,12600382
5702,48094997
5703,85489096
5704,11987744
5705,47372349
5706,74367458
5707,10755153
5708,47150851
5709,73544866
5710,9633505
5711,46037213
5713,9817927
5714,35215622
5715,71200730
5716,8794435
5717,34193084
5718,61587183
5719,7572887
5720,33977496
5721,60365591
5722,6850209
5723,33244944
5724,69243953
5725,95638658
5726,32022366
5727,68427465
5728,95515060
5729,21900719
5730,68304813
5731,94793422
5732,20188127
5733,57182235
5734,93671934
5735,20065549
5736,56460688
5737,92854392
5738,29843091
5739,55348096
5740,82732705
5741,28121403
5743,81510157
5752,28553439
5753,55948544
5754,81332143
5755,14731897
5756,50725996
5757,87210505
5758,13604200
5759,49003308
5760,86498013
5761,12482652
5762,49881766
5763,75375465
5764,11760174
5765,48768179
5766,74153887
5767,11548522
5768,47942531
5769,73431236
5770,425934
5771,46820049
5772,73219648
5773,9603356
5774,35798491
5775,72192100
5776,8581705
5777,35975813
5778,61370518
5779,7369217
5780,34853266
5781,60258960
5782,97642679
5783,33031674
5784,69035382
5785,96420087
5786,32919136
5787,69313735
5788,95308449
5789,22796548
5790,68191243
5791,94585852
5792,21070956
5793,57069605
5794,94463200
5795,20858318
5796,56246017
5797,83241722
5798,29735721
5799,56120475
5800,82529174
5803,81306586
5804,18891691
5806,80280944
5807,17679043
5810,16956455
5811,42941100
5812,79335209
5813,15734813
5814,42129512
5815,78613627
5816,14618326
5817,41006930
5818,77491079
5819,4896788
5820,40884383
5821,77379481
5822,3773196
5823,39168895
5824,16556849
5825,42541548
5826,75946257
5827,1434352
5828,47829960
5829,74823665
5830,218704
5831,47606319
5832,73001017
5833,9596126
5834,36584821
5835,72989439
5836,9373534
5837,35762283
5838,61166988
5839,8251996
5840,34646691
5841,61044390
5842,97439308
5843,33423043
5844,60912752
5845,96316857
5846,23701465
5847,69196160
5848,95194279
5849,22589918
5850,68073522
5851,95472621
5852,21466326
5853,58851034
5854,94256039
5855,20644748
5856,57139487
5857,83133491
5858,20522190
5859,56916805
5860,82301904
5868,44910027
5869,80304126
5871,43793530
5872,79182538
5873,16587243
5874,42071342
5875,78060096
5876,5464695
5877,41859700
5878,78243409
5879,4732017
5880,40737112
5881,77121851
5882,3510565
5883,30914564
5884,76909279
5885,3493978
5886,39892082
5887,65287621
5888,2671330
5889,38670435
5890,65064143
5891,91559748
5892,37957847
5893,64342551
5894,90337190
5895,37721209
5896,63120904
5897,95614612
5898,22609617
5899,68007326
5900,95492061
5901,21887179
5902,57281778
5903,34370473
5904,60764581
5905,97169186
5906,23557835
5907,69542930
5908,96947648
5909,22431243
5910,59820352
5911,95214051
5912,21219755
5913,58607704
5914,94192409
5915,21597117
5916,57585212
5917,84970821
5918,20374520
5919,56769674
5920,83258273
5921,19252988
5922,56647086
5923,82035781
5924,18430390
5926,81919143
5927,18318842
5928,44702857
5930,17185260
5931,43580269
5932,70074904
5933,16469012
5934,42868711
5935,79852326
5943,30707994
5944,76895648
5945,3280747
5946,39674352
5947,66073051
5948,2468169
5949,39552864
5950,65957473
5951,91345518
5952,38730226
5953,64734921
5954,91123920
5955,27618634
5956,63012333
5957,90407382
5958,26495087
5959,53890795
5960,99284890
5961,25773409
5962,52768103
5963,98162242
5964,25551951
5965,51945556
5966,87340664
5967,24435369
5968,50823978
5969,83228073
5970,19612721
5971,55001420
5972,82005435
5973,18590133
5974,45985838
5975,81383947
5976,18378582
5977,44762290
5978,80161395
5979,17655904
5980,43040603
5981,10035717
5982,56433456
5983,82828051
5984,19312169
5985,45311864
5986,82705573
5987,18190572
5988,44595286
5989,71983925
5990,17078030
5991,44472639
5992,70861343
5993,16255442
5994,43250041
5995,79649195
5996,6133894
6000,31305911
6001,78700060
6003,30683373
6004,67688478
6005,3072077
6006,30461781
6007,66865880
6010,65743242
6018,27288416
6019,53776525
6020,99171160
6021,26566878
6022,52550973
6023,89959682
6024,25343280
6025,51838385
6026,88236094
6027,24221739
6028,51616747
6029,87010442
6030,13409151
6031,50593156
6032,86988864
6033,13386503
6034,49771608
6035,85166216
6036,12160911
6037,48659020
6038,75043725
6039,11448373
6040,44436472
6041,70821187
6042,16226786
6043,43714890
6044,79109599
6045,6103294
6046,42598242
6047,78986941
6048,5371656
6049,31476755
6050,78864369
6051,4259068
6052,30653113
6053,67048711
6054,3136426
6055,30531525
6056,66926224
6057,2314238
6058,39719977
6059,5703682
6060,32298781
6061,78697395
6062,4081094
6063,31076103
6064,67464807
6065,4869446
6066,30353551
6067,66742250
6068,93747864
6069,39131963
6070,66526672
6071,92924317
6072,39019325
6073,65403020
6075,28297833
6076,64681432
6078,27174286
6079,53569894
6082,53347303
6083,89731911
6084,25236056
6085,52624755
6086,88619463
6087,15013468
6088,51402177
6089,87997872
6090,14391920
6092,87774234
6093,13179332
6094,49563947
6095,86652646
6096,12057781
6097,49441499
6098,75830094
6099,11224103
6100,48229808
6101,74713516
6102,1102515
6103,47507260
6104,74591968
6105,980973
6106,46384672
6107,73879377
6108,9264485
6109,36262024
6110,72657739
6111,4041838
6112,31440542
6113,67934141
6114,4929256
6115,30314994
6116,66712593
6117,93107608
6118,39191307
6119,66690411
6120,92084010
6121,38479725
6122,65878864
6123,91862578
6124,28357177
6125,64751286
6126,90140980
6127,27134689
6128,53539634
6129,90928333
6130,26412047
6131,52817046
6132,89801755
6133,25290459
6134,52684508
6135,88089103
6136,25578802
6137,51562916
6138,27967615
6139,54351224
6140,90740329
6141,27744077
6142,53239672
6143,89628781
6144,26022485
6145,52417194
6146,89405199
6147,15800838
6148,51394546
6149,88789641
6150,14778250
6151,41172955
6152,87567063
6153,13955608
6154,40450317
6155,86445415
6156,13839120
6158,75622824
6159,12117532
6160,48115277
6161,75500286
6162,1995985
6164,74388798
6166,37267041
6167,73665146
6168,50755
6169,36045450
6170,72443568
6172,35322812
6173,62327910
6174,8715625
6175,34100324
6176,61505339
6177,97093037
6178,34088136
6179,60482781
6181,23265594
6182,65260293
6183,92755808
6184,28143906
6185,64538655
6186,91932350
6187,27927359
6188,54415063
6189,90810762
6190,26205777
6191,53693416
6192,89698120
6193,26082229
6194,52571838
6195,88975532
6196,15960641
6197,51355346
6198,88753985
6199,14148099
6200,51632798
6201,87621407
6202,13026402
6203,40410110
6204,86805855
6205,13803864
6206,49398568
6207,75782277
6208,12181376
6209,48576971
6210,75560629
6211,1965724
6212,47453433
6213,74848038
6214,242146
6215,37231841
6216,13626450
6217,49010598
6218,76515293
6219,12503902
6220,49998907
6221,75392615
6222,1781310
6223,48276469
6224,74270067
